quote_currency,base_currency,datetime,rate
USD,IDR,1997-11-01,0.000288
USD,IDR,1997-10-01,0.000279
USD,IDR,1997-09-01,0.000332
USD,IDR,1997-08-01,0.000364
USD,IDR,1997-07-01,0.000398
USD,IDR,1997-06-01,0.000412
USD,IDR,1997-05-01,0.000411
USD,IDR,1997-04-01,0.000414
USD,IDR,1997-03-01,0.000417
USD,IDR,1997-02-01,0.000420
USD,IDR,1997-01-01,0.000422
USD,IDR,1996-12-01,0.000424
USD,IDR,1996-11-01,0.000428
USD,IDR,1996-10-01,0.000430
USD,IDR,1996-09-01,0.000429
USD,IDR,1996-08-01,0.000427
USD,IDR,1996-07-01,0.000428
USD,IDR,1996-06-01,0.000429
USD,IDR,1996-05-01,0.000429
USD,IDR,1996-04-01,0.000429
USD,IDR,1996-03-01,0.000429
USD,IDR,1996-02-01,0.000434
USD,IDR,1996-01-01,0.000437
USD,IDR,1995-12-01,0.000437
USD,IDR,1995-11-01,0.000438
USD,IDR,1995-10-01,0.000441
USD,IDR,1995-09-01,0.000440
USD,IDR,1995-08-01,0.000444
USD,IDR,1995-07-01,0.000448
USD,IDR,1995-06-01,0.000449
USD,IDR,1995-05-01,0.000448
USD,IDR,1995-04-01,0.000448
USD,IDR,1995-03-01,0.000449
USD,IDR,1995-02-01,0.000451
USD,IDR,1995-01-01,0.000452
USD,IDR,1994-12-01,0.000457
USD,IDR,1994-11-01,0.000459
USD,IDR,1994-10-01,0.000460
USD,IDR,1994-09-01,0.000460
USD,IDR,1994-08-01,0.000462
USD,IDR,1994-07-01,0.000461
USD,IDR,1994-06-01,0.000461
USD,IDR,1994-05-01,0.000462
USD,IDR,1994-04-01,0.000463
USD,IDR,1994-03-01,0.000465
USD,IDR,1994-02-01,0.000470
USD,IDR,1994-01-01,0.000474
USD,IDR,1993-12-01,0.000475
USD,IDR,1993-11-01,0.000476
USD,ILS,2017-12-01,0.285655
USD,ILS,2017-11-01,0.284251
USD,ILS,2017-10-01,0.284818
USD,ILS,2017-09-01,0.283234
USD,ILS,2017-08-01,0.277766
USD,ILS,2017-07-01,0.281905
USD,ILS,2017-06-01,0.283174
USD,ILS,2017-05-01,0.278377
USD,ILS,2017-04-01,0.274042
USD,ILS,2017-03-01,0.273696
USD,ILS,2017-02-01,0.268326
USD,ILS,2017-01-01,0.261920
USD,ILS,2016-12-01,0.260923
USD,ILS,2016-11-01,0.260292
USD,ILS,2016-10-01,0.262006
USD,ILS,2016-09-01,0.265596
USD,ILS,2016-08-01,0.263365
USD,ILS,2016-07-01,0.259324
USD,ILS,2016-06-01,0.259058
USD,ILS,2016-05-01,0.262290
USD,ILS,2016-04-01,0.265092
USD,ILS,2016-03-01,0.258628
USD,ILS,2016-02-01,0.256051
USD,ILS,2016-01-01,0.253328
USD,ILS,2015-12-01,0.258136
USD,ILS,2015-11-01,0.256925
USD,ILS,2015-10-01,0.258500
USD,ILS,2015-09-01,0.255646
USD,ILS,2015-08-01,0.260401
USD,ILS,2015-07-01,0.263909
USD,ILS,2015-06-01,0.261514
USD,ILS,2015-05-01,0.258799
USD,ILS,2015-04-01,0.254114
USD,ILS,2015-03-01,0.249914
USD,ILS,2015-02-01,0.256867
USD,ILS,2015-01-01,0.253354
USD,ILS,2014-12-01,0.254292
USD,ILS,2014-11-01,0.261082
USD,ILS,2014-10-01,0.268224
USD,ILS,2014-09-01,0.275132
USD,ILS,2014-08-01,0.285995
USD,ILS,2014-07-01,0.292111
USD,ILS,2014-06-01,0.289593
USD,ILS,2014-05-01,0.288558
USD,ILS,2014-04-01,0.287710
USD,ILS,2014-03-01,0.288502
USD,ILS,2014-02-01,0.284378
USD,ILS,2014-01-01,0.286252
USD,ILS,2013-12-01,0.285426
USD,ILS,2013-11-01,0.282848
USD,ILS,2013-10-01,0.282764
USD,ILS,2013-09-01,0.280212
USD,ILS,2013-08-01,0.279814
USD,ILS,2013-07-01,0.277502
USD,ILS,2013-06-01,0.275386
USD,ILS,2013-05-01,0.275422
USD,ILS,2013-04-01,0.276066
USD,ILS,2013-03-01,0.271596
USD,ILS,2013-02-01,0.270760
USD,ILS,2013-01-01,0.267463
USD,ILS,2012-12-01,0.264586
USD,ILS,2012-11-01,0.256458
USD,ILS,2012-10-01,0.259396
USD,ILS,2012-09-01,0.253646
USD,ILS,2012-08-01,0.249176
USD,ILS,2012-07-01,0.250897
USD,ILS,2012-06-01,0.257064
USD,ILS,2012-05-01,0.261412
USD,ILS,2012-04-01,0.266830
USD,ILS,2012-03-01,0.265760
USD,ILS,2012-02-01,0.267546
USD,ILS,2012-01-01,0.262600
USD,ILS,2011-12-01,0.264945
USD,ILS,2011-11-01,0.268495
USD,ILS,2011-10-01,0.272734
USD,ILS,2011-09-01,0.271765
USD,ILS,2011-08-01,0.281866
USD,ILS,2011-07-01,0.292819
USD,ILS,2011-06-01,0.292835
USD,ILS,2011-05-01,0.288438
USD,ILS,2011-04-01,0.291504
USD,ILS,2011-03-01,0.280487
USD,ILS,2011-02-01,0.273236
USD,ILS,2011-01-01,0.278792
USD,ILS,2010-12-01,0.277547
USD,ILS,2010-11-01,0.274409
USD,ILS,2010-10-01,0.276806
USD,ILS,2010-09-01,0.267663
USD,ILS,2010-08-01,0.263640
USD,ILS,2010-07-01,0.259390
USD,ILS,2010-06-01,0.259616
USD,ILS,2010-05-01,0.263932
USD,ILS,2010-04-01,0.269624
USD,ILS,2010-03-01,0.267257
USD,ILS,2010-02-01,0.266680
USD,ILS,2010-01-01,0.268906
USD,ILS,2009-12-01,0.263807
USD,ILS,2009-11-01,0.264576
USD,ILS,2009-10-01,0.268336
USD,ILS,2009-09-01,0.265676
USD,ILS,2009-08-01,0.261177
USD,ILS,2009-07-01,0.256938
USD,ILS,2009-06-01,0.253466
USD,ILS,2009-05-01,0.245727
USD,ILS,2009-04-01,0.239062
USD,ILS,2009-03-01,0.240082
USD,ILS,2009-02-01,0.244200
USD,ILS,2009-01-01,0.256411
USD,ILS,2008-12-01,0.258426
USD,ILS,2008-11-01,0.257432
USD,ILS,2008-10-01,0.272976
USD,ILS,2008-09-01,0.282844
USD,ILS,2008-08-01,0.281322
USD,ILS,2008-07-01,0.296573
USD,ILS,2008-06-01,0.297834
USD,ILS,2008-05-01,0.295911
USD,ILS,2008-04-01,0.283859
USD,ILS,2008-03-01,0.284510
USD,ILS,2008-02-01,0.277156
USD,ILS,2008-01-01,0.266314
USD,ILS,2007-12-01,0.256470
USD,ILS,2007-11-01,0.255444
USD,ILS,2007-10-01,0.249186
USD,ILS,2007-09-01,0.244848
USD,ILS,2007-08-01,0.236540
USD,ILS,2007-07-01,0.235082
USD,ILS,2007-06-01,0.239428
USD,ILS,2007-05-01,0.249671
USD,ILS,2007-04-01,0.244866
USD,ILS,2007-03-01,0.238053
USD,ILS,2007-02-01,0.237089
USD,ILS,2007-01-01,0.236492
USD,ILS,2006-12-01,0.237938
USD,ILS,2006-11-01,0.232536
USD,ILS,2006-10-01,0.233996
USD,ILS,2006-09-01,0.229697
USD,ILS,2006-08-01,0.228148
USD,ILS,2006-07-01,0.225217
USD,ILS,2006-06-01,0.223494
USD,ILS,2006-05-01,0.223273
USD,ILS,2006-04-01,0.218280
USD,ILS,2006-03-01,0.213227
USD,ILS,2006-02-01,0.212621
USD,ILS,2006-01-01,0.216490
USD,ILS,2005-12-01,0.216908
USD,ILS,2005-11-01,0.212813
USD,ILS,2005-10-01,0.216263
USD,ILS,2005-09-01,0.220289
USD,ILS,2005-08-01,0.221915
USD,ILS,2005-07-01,0.219070
USD,ILS,2005-06-01,0.223398
USD,ILS,2005-05-01,0.228425
USD,ILS,2005-04-01,0.228848
USD,ILS,2005-03-01,0.230990
USD,ILS,2005-02-01,0.228985
USD,ILS,2005-01-01,0.228562
USD,ILS,2004-12-01,0.230334
USD,ILS,2004-11-01,0.227202
USD,ILS,2004-10-01,0.224289
USD,ILS,2004-09-01,0.222618
USD,ILS,2004-08-01,0.220520
USD,ILS,2004-07-01,0.222609
USD,ILS,2004-06-01,0.221340
USD,ILS,2004-05-01,0.217900
USD,ILS,2004-04-01,0.220005
USD,ILS,2004-03-01,0.222067
USD,ILS,2004-02-01,0.223878
USD,ILS,2004-01-01,0.226204
USD,ILS,2003-12-01,0.227610
USD,ILS,2003-11-01,0.222671
USD,ILS,2003-10-01,0.224894
USD,ILS,2003-09-01,0.223768
USD,ILS,2003-08-01,0.224556
USD,ILS,2003-07-01,0.228746
USD,ILS,2003-06-01,0.228102
USD,ILS,2003-05-01,0.223532
USD,ILS,2003-04-01,0.216760
USD,ILS,2003-03-01,0.209164
USD,ILS,2003-02-01,0.205472
USD,ILS,2003-01-01,0.206820
USD,ILS,2002-12-01,0.212550
USD,ILS,2002-11-01,0.213183
USD,ILS,2002-10-01,0.208550
USD,ILS,2002-09-01,0.209606
USD,ILS,2002-08-01,0.214030
USD,ILS,2002-07-01,0.211936
USD,ILS,2002-06-01,0.202984
USD,ILS,2002-05-01,0.204519
USD,ILS,2002-04-01,0.208210
USD,ILS,2002-03-01,0.213758
USD,ILS,2002-02-01,0.215042
USD,ILS,2002-01-01,0.220930
USD,ILS,2001-12-01,0.233542
USD,ILS,2001-11-01,0.235906
USD,ILS,2001-10-01,0.231522
USD,ILS,2001-09-01,0.230932
USD,ILS,2001-08-01,0.236208
USD,ILS,2001-07-01,0.238156
USD,ILS,2001-06-01,0.240226
USD,ILS,2001-05-01,0.241394
USD,ILS,2001-04-01,0.239680
USD,ILS,2001-03-01,0.240125
USD,ILS,2001-02-01,0.242528
USD,ILS,2001-01-01,0.242858
USD,ILS,2000-12-01,0.245173
USD,ILS,2000-11-01,0.243294
USD,ILS,2000-10-01,0.243904
USD,ILS,2000-09-01,0.247538
USD,ILS,2000-08-01,0.246886
USD,ILS,2000-07-01,0.244468
USD,ILS,2000-06-01,0.241874
USD,ILS,2000-05-01,0.240810
USD,ILS,2000-04-01,0.247418
USD,ILS,2000-03-01,0.249637
USD,ILS,2000-02-01,0.246607
USD,ILS,2000-01-01,0.243199
USD,ILS,1999-12-01,0.238378
USD,ILS,1999-11-01,0.236516
USD,ILS,1999-10-01,0.234672
USD,ILS,1999-09-01,0.235300
USD,ILS,1999-08-01,0.238270
USD,ILS,1999-07-01,0.243976
USD,ILS,1999-06-01,0.244548
USD,ILS,1999-05-01,0.242909
USD,ILS,1999-04-01,0.246670
USD,ILS,1999-03-01,0.247995
USD,ILS,1999-02-01,0.245764
USD,ILS,1999-01-01,0.244578
USD,ILS,1998-12-01,0.239320
USD,ILS,1998-11-01,0.236646
USD,ILS,1998-10-01,0.238904
USD,ILS,1998-09-01,0.259996
USD,ILS,1998-08-01,0.268941
USD,ILS,1998-07-01,0.273204
USD,ILS,1998-06-01,0.272786
USD,ILS,1998-05-01,0.272733
USD,ILS,1998-04-01,0.269786
USD,ILS,1998-03-01,0.278698
USD,ILS,1998-02-01,0.278190
USD,ILS,1998-01-01,0.279538
USD,ILS,1997-12-01,0.282870
USD,ILS,1997-11-01,0.282976
USD,ILS,1997-10-01,0.284110
USD,ILS,1997-09-01,0.285164
USD,ILS,1997-08-01,0.283484
USD,ILS,1997-07-01,0.281909
USD,ILS,1997-06-01,0.289531
USD,ILS,1997-05-01,0.294452
USD,ILS,1997-04-01,0.294694
USD,ILS,1997-03-01,0.297391
USD,ILS,1997-02-01,0.299844
USD,ILS,1997-01-01,0.305304
USD,ILS,1996-12-01,0.305427
USD,ILS,1996-11-01,0.308233
USD,ILS,1996-10-01,0.309730
USD,ILS,1996-09-01,0.315596
USD,ILS,1996-08-01,0.317828
USD,ILS,1996-07-01,0.314560
USD,ILS,1996-06-01,0.307066
USD,ILS,1996-05-01,0.307250
USD,ILS,1996-04-01,0.316208
USD,ILS,1996-03-01,0.322508
USD,ILS,1996-02-01,0.321316
USD,ILS,1996-01-01,0.319432
USD,ILS,1995-12-01,0.320135
USD,ILS,1995-11-01,0.328612
USD,ILS,1995-10-01,0.332300
USD,ILS,1995-09-01,0.329584
USD,ILS,1995-08-01,0.329716
USD,ILS,1995-07-01,0.338208
USD,ILS,1995-06-01,0.335742
USD,ILS,1995-05-01,0.332764
USD,ILS,1995-04-01,0.338022
USD,ILS,1995-03-01,0.336135
USD,ILS,1995-02-01,0.332690
USD,ILS,1995-01-01,0.331244
USD,ILS,1994-12-01,0.329831
USD,ILS,1994-11-01,0.329831
USD,ILS,1994-10-01,0.329831
USD,ILS,1994-09-01,0.329831
USD,ILS,1994-08-01,0.329831
USD,ILS,1994-07-01,0.329831
USD,ILS,1994-06-01,0.328070
USD,ILS,1994-05-01,0.331344
USD,ILS,1994-04-01,0.334516
USD,ILS,1994-03-01,0.336398
USD,ILS,1994-02-01,0.335744
USD,ILS,1994-01-01,0.335080
USD,ILS,1993-12-01,0.336502
USD,ILS,1993-11-01,0.338938
USD,INR,2017-12-01,0.015586
USD,INR,2017-11-01,0.015408
USD,INR,2017-10-01,0.015349
USD,INR,2017-09-01,0.015512
USD,INR,2017-08-01,0.015632
USD,INR,2017-07-01,0.015516
USD,INR,2017-06-01,0.015519
USD,INR,2017-05-01,0.015524
USD,INR,2017-04-01,0.015490
USD,INR,2017-03-01,0.015184
USD,INR,2017-02-01,0.014928
USD,INR,2017-01-01,0.014687
USD,INR,2016-12-01,0.014750
USD,INR,2016-11-01,0.014788
USD,INR,2016-10-01,0.014993
USD,INR,2016-09-01,0.014970
USD,INR,2016-08-01,0.014938
USD,INR,2016-07-01,0.014893
USD,INR,2016-06-01,0.014858
USD,INR,2016-05-01,0.014934
USD,INR,2016-04-01,0.015042
USD,INR,2016-03-01,0.014939
USD,INR,2016-02-01,0.014651
USD,INR,2016-01-01,0.014873
USD,INR,2015-12-01,0.015048
USD,INR,2015-11-01,0.015127
USD,INR,2015-10-01,0.015384
USD,INR,2015-09-01,0.015094
USD,INR,2015-08-01,0.015370
USD,INR,2015-07-01,0.015742
USD,INR,2015-06-01,0.015673
USD,INR,2015-05-01,0.015688
USD,INR,2015-04-01,0.015965
USD,INR,2015-03-01,0.016000
USD,INR,2015-02-01,0.016116
USD,INR,2015-01-01,0.016084
USD,INR,2014-12-01,0.015904
USD,INR,2014-11-01,0.016234
USD,INR,2014-10-01,0.016310
USD,INR,2014-09-01,0.016432
USD,INR,2014-08-01,0.016438
USD,INR,2014-07-01,0.016677
USD,INR,2014-06-01,0.016764
USD,INR,2014-05-01,0.016896
USD,INR,2014-04-01,0.016560
USD,INR,2014-03-01,0.016398
USD,INR,2014-02-01,0.016120
USD,INR,2014-01-01,0.016153
USD,INR,2013-12-01,0.016200
USD,INR,2013-11-01,0.015988
USD,INR,2013-10-01,0.016334
USD,INR,2013-09-01,0.015691
USD,INR,2013-08-01,0.015887
USD,INR,2013-07-01,0.016710
USD,INR,2013-06-01,0.017152
USD,INR,2013-05-01,0.018246
USD,INR,2013-04-01,0.018434
USD,INR,2013-03-01,0.018362
USD,INR,2013-02-01,0.018569
USD,INR,2013-01-01,0.018436
USD,INR,2012-12-01,0.018299
USD,INR,2012-11-01,0.018254
USD,INR,2012-10-01,0.018876
USD,INR,2012-09-01,0.018449
USD,INR,2012-08-01,0.018037
USD,INR,2012-07-01,0.018082
USD,INR,2012-06-01,0.017859
USD,INR,2012-05-01,0.018263
USD,INR,2012-04-01,0.019067
USD,INR,2012-03-01,0.019618
USD,INR,2012-02-01,0.020176
USD,INR,2012-01-01,0.019246
USD,INR,2011-12-01,0.018759
USD,INR,2011-11-01,0.019596
USD,INR,2011-10-01,0.020117
USD,INR,2011-09-01,0.020872
USD,INR,2011-08-01,0.021970
USD,INR,2011-07-01,0.022362
USD,INR,2011-06-01,0.022045
USD,INR,2011-05-01,0.022171
USD,INR,2011-04-01,0.022326
USD,INR,2011-03-01,0.021962
USD,INR,2011-02-01,0.021898
USD,INR,2011-01-01,0.021792
USD,INR,2010-12-01,0.021914
USD,INR,2010-11-01,0.022107
USD,INR,2010-10-01,0.022464
USD,INR,2010-09-01,0.021694
USD,INR,2010-08-01,0.021461
USD,INR,2010-07-01,0.021320
USD,INR,2010-06-01,0.021456
USD,INR,2010-05-01,0.021812
USD,INR,2010-04-01,0.022474
USD,INR,2010-03-01,0.022002
USD,INR,2010-02-01,0.021563
USD,INR,2010-01-01,0.021706
USD,INR,2009-12-01,0.021416
USD,INR,2009-11-01,0.021448
USD,INR,2009-10-01,0.021352
USD,INR,2009-09-01,0.020592
USD,INR,2009-08-01,0.020664
USD,INR,2009-07-01,0.020568
USD,INR,2009-06-01,0.020802
USD,INR,2009-05-01,0.020550
USD,INR,2009-04-01,0.019856
USD,INR,2009-03-01,0.019298
USD,INR,2009-02-01,0.020206
USD,INR,2009-01-01,0.020248
USD,INR,2008-12-01,0.020306
USD,INR,2008-11-01,0.020140
USD,INR,2008-10-01,0.020036
USD,INR,2008-09-01,0.021896
USD,INR,2008-08-01,0.023252
USD,INR,2008-07-01,0.023355
USD,INR,2008-06-01,0.023346
USD,INR,2008-05-01,0.023778
USD,INR,2008-04-01,0.024981
USD,INR,2008-03-01,0.024802
USD,INR,2008-02-01,0.025174
USD,INR,2008-01-01,0.025407
USD,INR,2007-12-01,0.025338
USD,INR,2007-11-01,0.025342
USD,INR,2007-10-01,0.025295
USD,INR,2007-09-01,0.024792
USD,INR,2007-08-01,0.024513
USD,INR,2007-07-01,0.024733
USD,INR,2007-06-01,0.024505
USD,INR,2007-05-01,0.024488
USD,INR,2007-04-01,0.023713
USD,INR,2007-03-01,0.022751
USD,INR,2007-02-01,0.022668
USD,INR,2007-01-01,0.022582
USD,INR,2006-12-01,0.022434
USD,INR,2006-11-01,0.022313
USD,INR,2006-10-01,0.022020
USD,INR,2006-09-01,0.021691
USD,INR,2006-08-01,0.021508
USD,INR,2006-07-01,0.021564
USD,INR,2006-06-01,0.021756
USD,INR,2006-05-01,0.022078
USD,INR,2006-04-01,0.022290
USD,INR,2006-03-01,0.022531
USD,INR,2006-02-01,0.022589
USD,INR,2006-01-01,0.022570
USD,INR,2005-12-01,0.021932
USD,INR,2005-11-01,0.021906
USD,INR,2005-10-01,0.022354
USD,INR,2005-09-01,0.022798
USD,INR,2005-08-01,0.022948
USD,INR,2005-07-01,0.022996
USD,INR,2005-06-01,0.022958
USD,INR,2005-05-01,0.023012
USD,INR,2005-04-01,0.022880
USD,INR,2005-03-01,0.022910
USD,INR,2005-02-01,0.022916
USD,INR,2005-01-01,0.022898
USD,INR,2004-12-01,0.022764
USD,INR,2004-11-01,0.022198
USD,INR,2004-10-01,0.021864
USD,INR,2004-09-01,0.021718
USD,INR,2004-08-01,0.021601
USD,INR,2004-07-01,0.021738
USD,INR,2004-06-01,0.021998
USD,INR,2004-05-01,0.022172
USD,INR,2004-04-01,0.022798
USD,INR,2004-03-01,0.022232
USD,INR,2004-02-01,0.022103
USD,INR,2004-01-01,0.022014
USD,INR,2003-12-01,0.021960
USD,INR,2003-11-01,0.021960
USD,INR,2003-10-01,0.022041
USD,INR,2003-09-01,0.021820
USD,INR,2003-08-01,0.021770
USD,INR,2003-07-01,0.021634
USD,INR,2003-06-01,0.021418
USD,INR,2003-05-01,0.021224
USD,INR,2003-04-01,0.021100
USD,INR,2003-03-01,0.020984
USD,INR,2003-02-01,0.020946
USD,INR,2003-01-01,0.020860
USD,INR,2002-12-01,0.020770
USD,INR,2002-11-01,0.020720
USD,INR,2002-10-01,0.020678
USD,INR,2002-09-01,0.020635
USD,INR,2002-08-01,0.020578
USD,INR,2002-07-01,0.020506
USD,INR,2002-06-01,0.020424
USD,INR,2002-05-01,0.020406
USD,INR,2002-04-01,0.020442
USD,INR,2002-03-01,0.020518
USD,INR,2002-02-01,0.020552
USD,INR,2002-01-01,0.020716
USD,INR,2001-12-01,0.020866
USD,INR,2001-11-01,0.020841
USD,INR,2001-10-01,0.020823
USD,INR,2001-09-01,0.021006
USD,INR,2001-08-01,0.021224
USD,INR,2001-07-01,0.021220
USD,INR,2001-06-01,0.021280
USD,INR,2001-05-01,0.021320
USD,INR,2001-04-01,0.021388
USD,INR,2001-03-01,0.021458
USD,INR,2001-02-01,0.021503
USD,INR,2001-01-01,0.021492
USD,INR,2000-12-01,0.021398
USD,INR,2000-11-01,0.021384
USD,INR,2000-10-01,0.021582
USD,INR,2000-09-01,0.021808
USD,INR,2000-08-01,0.021887
USD,INR,2000-07-01,0.022331
USD,INR,2000-06-01,0.022480
USD,INR,2000-05-01,0.022770
USD,INR,2000-04-01,0.022914
USD,INR,2000-03-01,0.022943
USD,INR,2000-02-01,0.022930
USD,INR,2000-01-01,0.022966
USD,INR,1999-12-01,0.023001
USD,INR,1999-11-01,0.023042
USD,INR,1999-10-01,0.023018
USD,INR,1999-09-01,0.022971
USD,INR,1999-08-01,0.023018
USD,INR,1999-07-01,0.023100
USD,INR,1999-06-01,0.023198
USD,INR,1999-05-01,0.023376
USD,INR,1999-04-01,0.023417
USD,INR,1999-03-01,0.023564
USD,INR,1999-02-01,0.023539
USD,INR,1999-01-01,0.023528
USD,INR,1998-12-01,0.023504
USD,INR,1998-11-01,0.023590
USD,INR,1998-10-01,0.023626
USD,INR,1998-09-01,0.023526
USD,INR,1998-08-01,0.023406
USD,INR,1998-07-01,0.023524
USD,INR,1998-06-01,0.023678
USD,INR,1998-05-01,0.024714
USD,INR,1998-04-01,0.025228
USD,INR,1998-03-01,0.025316
USD,INR,1998-02-01,0.025702
USD,INR,1998-01-01,0.025444
USD,INR,1997-12-01,0.025501
USD,INR,1997-11-01,0.026826
USD,INR,1997-10-01,0.027602
USD,INR,1997-09-01,0.027465
USD,INR,1997-08-01,0.027808
USD,INR,1997-07-01,0.027986
USD,INR,1997-06-01,0.027928
USD,INR,1997-05-01,0.027930
USD,INR,1997-04-01,0.027924
USD,INR,1997-03-01,0.027880
USD,INR,1997-02-01,0.027869
USD,INR,1997-01-01,0.027880
USD,INR,1996-12-01,0.027905
USD,INR,1996-11-01,0.027986
USD,INR,1996-10-01,0.028055
USD,INR,1996-09-01,0.027992
USD,INR,1996-08-01,0.028030
USD,INR,1996-07-01,0.028146
USD,INR,1996-06-01,0.028597
USD,INR,1996-05-01,0.028606
USD,INR,1996-04-01,0.029212
USD,INR,1996-03-01,0.029116
USD,INR,1996-02-01,0.027372
USD,INR,1996-01-01,0.027935
USD,INR,1995-12-01,0.028594
USD,INR,1995-11-01,0.028782
USD,INR,1995-10-01,0.028884
USD,INR,1995-09-01,0.030134
USD,INR,1995-08-01,0.031664
USD,INR,1995-07-01,0.031868
USD,INR,1995-06-01,0.031849
USD,INR,1995-05-01,0.031833
USD,INR,1995-04-01,0.031842
USD,INR,1995-03-01,0.031618
USD,INR,1995-02-01,0.031865
USD,INR,1995-01-01,0.031875
USD,INR,1994-12-01,0.031862
USD,INR,1994-11-01,0.031855
USD,INR,1994-10-01,0.031876
USD,INR,1994-09-01,0.031877
USD,INR,1994-08-01,0.031876
USD,INR,1994-07-01,0.031877
USD,INR,1994-06-01,0.031878
USD,INR,1994-05-01,0.031876
USD,INR,1994-04-01,0.031878
USD,INR,1994-03-01,0.031872
USD,INR,1994-02-01,0.031878
USD,INR,1994-01-01,0.031878
USD,INR,1993-12-01,0.031878
USD,INR,1993-11-01,0.031876
USD,IQD,2017-12-01,0.000842
USD,IQD,2017-11-01,0.000854
USD,IQD,2017-10-01,0.000854
USD,IQD,2017-09-01,0.000852
USD,IQD,2017-08-01,0.000856
USD,IQD,2017-07-01,0.000856
USD,IQD,2017-06-01,0.000854
USD,IQD,2017-05-01,0.000853
USD,IQD,2017-04-01,0.000853
USD,IQD,2017-03-01,0.000850
USD,IQD,2017-02-01,0.000847
USD,IQD,2017-01-01,0.000847
USD,IQD,2016-12-01,0.000850
USD,IQD,2016-11-01,0.000858
USD,IQD,2016-10-01,0.000856
USD,IQD,2016-09-01,0.000854
USD,IQD,2016-08-01,0.000852
USD,IQD,2016-07-01,0.000853
USD,IQD,2016-06-01,0.000854
USD,IQD,2016-05-01,0.000851
USD,IQD,2016-04-01,0.000850
USD,IQD,2016-03-01,0.000848
USD,IQD,2016-02-01,0.000848
USD,IQD,2016-01-01,0.000888
USD,IQD,2015-12-01,0.000890
USD,IQD,2015-11-01,0.000888
USD,IQD,2015-10-01,0.000868
USD,IQD,2015-09-01,0.000860
USD,IQD,2015-08-01,0.000861
USD,IQD,2015-07-01,0.000852
USD,IQD,2015-06-01,0.000848
USD,IQD,2015-05-01,0.000854
USD,IQD,2015-04-01,0.000855
USD,IQD,2015-03-01,0.000850
USD,IQD,2015-02-01,0.000852
USD,IQD,2015-01-01,0.000862
USD,IQD,2014-12-01,0.000856
USD,IQD,2014-11-01,0.000860
USD,IQD,2014-10-01,0.000859
USD,IQD,2014-09-01,0.000860
USD,IQD,2014-08-01,0.000859
USD,IQD,2014-07-01,0.000858
USD,IQD,2014-06-01,0.000859
USD,IQD,2014-05-01,0.000859
USD,IQD,2014-04-01,0.000858
USD,IQD,2014-03-01,0.000853
USD,IQD,2014-02-01,0.000855
USD,IQD,2014-01-01,0.000854
USD,IQD,2013-12-01,0.000859
USD,IQD,2013-11-01,0.000859
USD,IQD,2013-10-01,0.000858
USD,IQD,2013-09-01,0.000860
USD,IQD,2013-08-01,0.000860
USD,IQD,2013-07-01,0.000860
USD,IQD,2013-06-01,0.000862
USD,IQD,2013-05-01,0.000863
USD,IQD,2013-04-01,0.000860
USD,IQD,2013-03-01,0.000860
USD,IQD,2013-02-01,0.000858
USD,IQD,2013-01-01,0.000860
USD,IQD,2012-12-01,0.000860
USD,IQD,2012-11-01,0.000860
USD,IQD,2012-10-01,0.000860
USD,IQD,2012-09-01,0.000860
USD,IQD,2012-08-01,0.000860
USD,IQD,2012-07-01,0.000859
USD,IQD,2012-06-01,0.000860
USD,IQD,2012-05-01,0.000859
USD,IQD,2012-04-01,0.000859
USD,IQD,2012-03-01,0.000860
USD,IQD,2012-02-01,0.000858
USD,IQD,2012-01-01,0.000856
USD,IQD,2011-12-01,0.000854
USD,IQD,2011-11-01,0.000854
USD,IQD,2011-10-01,0.000856
USD,IQD,2011-09-01,0.000854
USD,IQD,2011-08-01,0.000857
USD,IQD,2011-07-01,0.000856
USD,IQD,2011-06-01,0.000856
USD,IQD,2011-05-01,0.000853
USD,IQD,2011-04-01,0.000854
USD,IQD,2011-03-01,0.000852
USD,IQD,2011-02-01,0.000852
USD,IQD,2011-01-01,0.000852
USD,IQD,2010-12-01,0.000856
USD,IQD,2010-11-01,0.000856
USD,IQD,2010-10-01,0.000857
USD,IQD,2010-09-01,0.000855
USD,IQD,2010-08-01,0.000856
USD,IQD,2010-07-01,0.000856
USD,IQD,2010-06-01,0.000856
USD,IQD,2010-05-01,0.000856
USD,IQD,2010-04-01,0.000856
USD,IQD,2010-03-01,0.000857
USD,IQD,2010-02-01,0.000859
USD,IQD,2010-01-01,0.000867
USD,IQD,2009-12-01,0.000866
USD,IQD,2009-11-01,0.000868
USD,IQD,2009-10-01,0.000868
USD,IQD,2009-09-01,0.000868
USD,IQD,2009-08-01,0.000866
USD,IQD,2009-07-01,0.000862
USD,IQD,2009-06-01,0.000856
USD,IQD,2009-05-01,0.000858
USD,IQD,2009-04-01,0.000856
USD,IQD,2009-03-01,0.000859
USD,IQD,2009-02-01,0.000862
USD,IQD,2009-01-01,0.000858
USD,IQD,2008-12-01,0.000855
USD,IQD,2008-11-01,0.000851
USD,IQD,2008-10-01,0.000848
USD,IQD,2008-09-01,0.000844
USD,IQD,2008-08-01,0.000837
USD,IQD,2008-07-01,0.000849
USD,IQD,2008-06-01,0.000836
USD,IQD,2008-05-01,0.000834
USD,IQD,2008-04-01,0.000831
USD,IQD,2008-03-01,0.000828
USD,IQD,2008-02-01,0.000826
USD,IQD,2008-01-01,0.000824
USD,IQD,2007-12-01,0.000822
USD,IQD,2007-11-01,0.000814
